variable,mean
y_mis[81],58.80953989375
y_mis[82],72.32220121875
y_mis[83],72.99173515
y_mis[84],71.7600981375
y_mis[85],37.74375908125
y_mis[86],16.94885795063125
y_mis[87],50.5177706625
y_mis[88],49.504616675
y_mis[89],45.80521864375
y_mis[90],47.09011300625
y_mis[91],38.19053683125
y_mis[92],49.2638433625
y_mis[93],49.024490075
y_mis[94],47.6628063625
y_mis[95],45.82064163
y_mis[96],47.22598253125
y_mis[97],45.52709256875
y_mis[98],11.870197837046875
y_mis[99],14.48098983013625
y_mis[100],11.44003907118175
y_mis[101],12.94547224915625
y_mis[102],12.045097885782438
y_mis[103],7.771645141650625
y_mis[104],6.18376911312125
y_mis[105],31.700685769375
y_mis[106],30.1556080725
y_mis[107],6.266361023870375
y_mis[108],6.3536952947061875
y_mis[109],6.451022355975
y_mis[110],6.980754640475437
y_mis[111],2.852150331466
y_mis[112],2.1780826450276125
y_mis[113],2.627546467208625
y_mis[114],1.632144128915925
y_mis[115],1.562996372692
y_mis[116],1.5844831059844688
y_mis[117],1.5258574978923125
y_mis[118],1.4305717386611876
y_mis[119],1.5156410314149313
y_mis[120],2.449613037154
y_mis[121],2.917059679852925
y_mis[122],6.153396851905563
y_mis[123],3.4640608351003874
y_mis[124],4.03055719134875
y_mis[125],3.5217585167113126
y_mis[126],21.9556315925625
y_mis[127],25.1731086781375
y_mis[128],0.8388680308915625
y_mis[129],0.1096108844105
y_mis[130],0.034945077347500006
y_mis[131],0.114322454291125
y_mis[132],0.03369533987555
y_mis[133],-0.018915037699374998
y_mis[134],0.13250902136099998
y_mis[135],5.15189671783375
y_mis[136],4.190272730132563
y_mis[137],4.301105492605
y_mis[138],4.35956914444425
y_mis[139],4.326256845908125
y_mis[140],4.2153379108894375
y_mis[141],4.289365998516812
y_mis[142],3.9241685530599373
y_mis[143],4.020457124685312
y_mis[144],52.63566023125
y_mis[145],16.0986005059425
y_mis[146],15.461113994379375
y_mis[147],15.957020196196876
y_mis[148],16.089352494750624
y_mis[149],15.98209187348375
y_mis[150],15.648516456375
y_mis[151],19.6988951335125
y_mis[152],43.309788675
y_mis[153],34.73806751875
y_mis[154],33.0159603006875
y_mis[155],54.8934020375
y_mis[156],54.30890816875
y_mis[157],54.38506213125
y_mis[158],55.23525793125
y_mis[159],46.12498593125
y_mis[160],49.8206894375
y_mis[161],52.433013775
y_mis[162],55.71107541875
y_mis[163],58.21084570625
y_mis[164],51.0581742125
y_mis[165],34.790284375
y_mis[166],40.50725652
y_mis[167],1.9960678296730625
y_mis[168],1.21734195066675
y_mis[169],4.992958742675563
y_mis[170],63.194679525
y_mis[171],44.63547083125
y_mis[172],44.491080375
y_mis[173],35.564553438125
y_mis[174],35.179716866875
y_mis[175],33.65431111
y_mis[176],34.07124052625
y_mis[177],27.0754500890625
y_mis[178],28.9432694181875
y_mis[179],31.1803251025
y_mis[180],19.3418301067375
y_mis[181],23.2247043359125
y_mis[182],21.6679523468875
y_mis[183],16.802384223328126
y_mis[184],15.328935337872187
y_mis[185],16.893863508615
y_mis[186],17.776507973708124
y_mis[187],17.759391844200625
y_mis[188],16.876954139435625
y_mis[189],22.583480649125626
y_mis[190],22.537326932586875
y_mis[191],25.542899264375
y_mis[192],26.607018760925
y_mis[193],27.93520764975
y_mis[194],30.731117435
y_mis[195],32.595775940625
y_mis[196],28.757903015441876
y_mis[197],3.38037587273
y_mis[198],3.4511370912701627
y_mis[199],3.607720251365
y_mis[200],38.728507875
y_mis[201],37.430519033125
y_mis[202],13.838056956106875
y_mis[203],11.172009342583374
y_mis[204],14.816697302235625
y_mis[205],19.5322262167875
y_mis[206],19.190812484845
y_mis[207],18.5106194102875
y_mis[208],18.968696250678125
y_mis[209],56.16968726875
y_mis[210],56.07664309375
y_mis[211],55.64814295625
y_mis[212],58.19328555
y_mis[213],60.909744075
y_mis[214],61.08709136875
y_mis[215],54.5509281625
y_mis[216],27.482009585625
y_mis[217],27.678794567475
y_mis[218],27.99169422636875
y_mis[219],27.911716421875
y_mis[220],27.319236467125
y_mis[221],27.3051340930625
y_mis[222],26.3038017606
y_mis[223],23.4329555268
y_mis[224],22.81373104594375
y_mis[225],24.18624447809375
y_mis[226],24.503019698
y_mis[227],21.568931606
y_mis[228],20.652478275736875
y_mis[229],20.46104867993125
y_mis[230],20.761654644809376
y_mis[231],19.658353260175
y_mis[232],21.10342067775
y_mis[233],22.06185639556875
y_mis[234],21.5044601008375
y_mis[235],21.20188393485625
y_mis[236],21.1241542113375
y_mis[237],14.686118485276875
y_mis[238],11.155786740371875
y_mis[239],14.61228286292125
y_mis[240],4.847778180146062
y_mis[241],4.585176256424438
y_mis[242],4.825861909843875
y_mis[243],4.999756531445
y_mis[244],4.678624783237625
y_mis[245],4.649754601076313
y_mis[246],4.684845002235375
y_mis[247],4.7570117616735
y_mis[248],4.378524063319812
y_mis[249],4.60211198433975
y_mis[250],5.16526296569625
y_mis[251],17.55880522979375
y_mis[252],13.785323344999375
y_mis[253],12.42200581412125
y_mis[254],16.8640058287075
y_mis[255],31.6682049375
y_mis[256],13.879965187076875
y_mis[257],14.91951091609125
y_mis[258],11.473130978994625
y_mis[259],15.67782742594375
y_mis[260],17.208768404128126
y_mis[261],27.539811653125
y_mis[262],31.538835815
y_mis[263],18.154889213590625
y_mis[264],11.996611299331875
y_mis[265],12.28758686489375
y_mis[266],18.38751415938125
y_mis[267],20.09296310986875
y_mis[268],19.8806195839125
y_mis[269],19.66903102095
y_mis[270],19.6155060581475
y_mis[271],19.409116570419375
y_mis[272],18.78847297591875
y_mis[273],18.60510999256875
y_mis[274],17.877592691225
y_mis[275],18.175348554475
y_mis[276],18.4010341373125
y_mis[277],20.28285410522125
y_mis[278],19.68044481126875
y_mis[279],19.56405342476
y_mis[280],22.152561382875
y_mis[281],21.9623568173125
y_mis[282],20.43721639633125
y_mis[283],19.912341283331877
y_mis[284],6.8818815687793125
y_mis[285],8.083208441849937
y_mis[286],10.28658038743625
y_mis[287],43.5063891575
y_mis[288],42.4882964375
y_mis[289],44.20098130625
y_mis[290],46.33129409375
y_mis[291],36.829990628125
y_mis[292],35.9572911325
y_mis[293],34.6995881355625
y_mis[294],27.235561730625
y_mis[295],23.1769637828125
y_mis[296],24.91683419625
y_mis[297],21.359901122477737
y_mis[298],24.16682582938125
y_mis[299],27.061396291875
y_mis[300],68.92978444375
y_mis[301],80.60968125
y_mis[302],84.41693616875
y_mis[303],92.02789958125
y_mis[304],91.58576600625
y_mis[305],85.78550746875
y_mis[306],90.5282204625
y_mis[307],89.323322675
y_mis[308],88.91895989375
y_mis[309],91.5483468625
y_mis[310],91.06499976875
y_mis[311],90.92836451875
y_mis[312],90.69821193125
y_mis[313],90.63603701875
y_mis[314],90.75402935625
y_mis[315],91.03286758125
y_mis[316],91.187457925
y_mis[317],91.23394539375
y_mis[318],90.828939675
y_mis[319],90.45981314375
y_mis[320],90.37559911875
y_mis[321],90.3538623125
y_mis[322],90.42771033125
y_mis[323],39.22572628125
y_mis[324],31.43958638125
y_mis[325],32.92721981125
y_mis[326],41.358369925
y_mis[327],43.62019715625
y_mis[328],52.2522363875
y_mis[329],50.4067556125
y_mis[330],53.35160368125
y_mis[331],39.883220375
y_mis[332],42.998298475
y_mis[333],18.94140793028125
y_mis[334],25.7849805219375
y_mis[335],30.4023109321
y_mis[336],35.025786918125
y_mis[337],0.1071320355202625
y_mis[338],31.989149814375
y_mis[339],23.5010803385875
y_mis[340],61.40627999375
y_mis[341],51.2636816875
y_mis[342],51.71745404375
y_mis[343],44.4036286865625
y_mis[344],54.0990481
y_mis[345],40.8649057
y_mis[346],28.41551266293125
y_mis[347],30.6359042975
y_mis[348],24.3293124604
y_mis[349],24.27907593528125
y_mis[350],13.055587331050624
y_mis[351],14.124951658607374
y_mis[352],15.154278801369376
y_mis[353],15.1315250817525
y_mis[354],9.749200873564375
y_mis[355],11.638075028295313
y_mis[356],11.425058736545624
y_mis[357],11.288415946108126
y_mis[358],10.63744669805125
y_mis[359],10.61084675554875
y_mis[360],12.24786532857375
y_mis[361],12.648087578274374
y_mis[362],13.4281723502875
y_mis[363],12.840167602533125
y_mis[364],12.63784993656375
y_mis[365],11.769783451864376
y_mis[366],12.287751110360626
y_mis[367],14.49541253489625
y_mis[368],13.24426329823125
y_mis[369],13.54722849305
y_mis[370],14.2968884904475
y_mis[371],33.488612183125
y_mis[372],56.45932976875
y_mis[373],41.867378364375
y_mis[374],49.79914460625
y_mis[375],47.958336275
y_mis[376],44.1905701375
y_mis[377],48.745085175
y_mis[378],49.1395678625
y_mis[379],49.94492634375
y_mis[380],7.079868021134187
y_mis[381],7.241555626647062
y_mis[382],6.381092877940125
y_mis[383],7.37450273004375
y_mis[384],4.835306003614162
y_mis[385],26.2674434589375
y_mis[386],27.1284282599375
y_mis[387],2.133154577125625
y_mis[388],10.438068005813562
y_mis[389],7.971401939175437
y_mis[390],8.089407227049
y_mis[391],13.66913793955
y_mis[392],14.75481052197625
y_mis[393],12.00424608774125
y_mis[394],13.055448979128125
y_mis[395],21.365258990198686
y_mis[396],3.898269769327019
y_mis[397],2.5959603208766877
y_mis[398],3.1514631225543748
y_mis[399],0.623552134514375
y_mis[400],0.5983573912941875
y_mis[401],0.621154918571875
y_mis[402],0.6006200526261251
y_mis[403],0.5126257502516876
y_mis[404],24.99564041822604
y_mis[405],24.1583050661125
y_mis[406],24.6010084656875
y_mis[407],35.2818948075
y_mis[408],35.047459905625
y_mis[409],35.11729253875
y_mis[410],49.74820305625
y_mis[411],1.1423185753794376
y_mis[412],2.1435049439163123
y_mis[413],0.76468211922875
y_mis[414],0.9839795428686875
y_mis[415],1.00890754612625
y_mis[416],0.4710314803316875
y_mis[417],0.24500712431684918
y_mis[418],0.2337398120184
y_mis[419],0.24495567828625
y_mis[420],54.48644553125
y_mis[421],54.25308196875
y_mis[422],5.356022401681
y_mis[423],5.476521591160625
y_mis[424],6.615388028935143
y_mis[425],6.276644128282125
y_mis[426],39.15334339125
y_mis[427],39.562600325
y_mis[428],39.495642576875
y_mis[429],39.42879871875
y_mis[430],39.43398675
y_mis[431],15.9421256972125
y_mis[432],17.09937375437
y_mis[433],17.02864065125625
y_mis[434],19.080469606575
y_mis[435],18.374248689625
y_mis[436],18.90837819429375
y_mis[437],44.839268425
y_mis[438],47.593608203125
y_mis[439],13.239165898504375
y_mis[440],11.826504784391812
y_mis[441],13.06837592358125
y_mis[442],14.097653566144375
y_mis[443],13.600175997491512
y_mis[444],46.50997135625
y_mis[445],57.15188810625
y_mis[446],56.92310174375
y_mis[447],64.71634090625
y_mis[448],67.43669071875
y_mis[449],2.6342999528225
y_mis[450],31.911639820625
y_mis[451],13.894352426819376
y_mis[452],1.8378513599026876
y_mis[453],2.1914391063030627
y_mis[454],2.83903688693125
y_mis[455],5.915028906195625
y_mis[456],2.463296470886875
y_mis[457],2.2102935473789374
y_mis[458],1.8031902685673125
y_mis[459],1.283896798555375
y_mis[460],1.4719486771626624
y_mis[461],0.8445754577534312
y_mis[462],0.5007059320471875
y_mis[463],1.179762719673125
y_mis[464],1.16618695816875
y_mis[465],0.665606117828125
y_mis[466],0.9607162630628125
y_mis[467],4.8749391830595625
y_mis[468],26.9552414866125
y_mis[469],25.02148545425
y_mis[470],13.901285862805
y_mis[471],20.255976432199375
y_mis[472],10.358438921129338
y_mis[473],10.484197678490938
y_mis[474],11.082493927139563
y_mis[475],9.295568484183125
y_mis[476],28.20318401085625
y_mis[477],27.50669078775
y_mis[478],27.556324492875
y_mis[479],11.850716450575625
y_mis[480],12.577473324549375
y_mis[481],15.19327007136475
y_mis[482],15.301787993506874
y_mis[483],17.771694264562502
y_mis[484],13.541109800476676
y_mis[485],12.936132604033874
y_mis[486],13.353574629034375
y_mis[487],14.465584498523938
y_mis[488],15.37062972686375
y_mis[489],13.273587509488188
y_mis[490],16.5401289034375
y_mis[491],14.477957333427938
y_mis[492],14.5268964133925
y_mis[493],15.057464168816875
y_mis[494],15.9089353302
y_mis[495],16.336700389321624
y_mis[496],16.36477856336906
y_mis[497],13.842321862350625
y_mis[498],13.2613406825425
y_mis[499],10.172117270523126
y_mis[500],10.034935164460563
y_mis[501],9.980565327009062
y_mis[502],7.920221972611875
y_mis[503],9.504617820034374
y_mis[504],2.0867803640548126
y_mis[505],2.30236435798875
y_mis[506],0.6153112339328125
y_mis[507],6.386791286217625
y_mis[508],6.615084293533125
y_mis[509],5.8088249126656875
y_mis[510],5.1810047841275
y_mis[511],5.878166939619687
y_mis[512],6.264244503615663
y_mis[513],6.690363179919375
y_mis[514],6.512996328392
y_mis[515],11.412485715701376
y_mis[516],8.954143552602375
y_mis[517],7.759205734604563
y_mis[518],6.919098130276
y_mis[519],6.124553767303375
y_mis[520],5.064255231718687
y_mis[521],6.185068272336562
y_mis[522],5.557633946571875
y_mis[523],5.325169662138125
y_mis[524],5.627028954635625
y_mis[525],6.196402466113875
y_mis[526],6.585976333779875
y_mis[527],5.956777005381312
y_mis[528],6.119304148087562
y_mis[529],6.335679736399937
y_mis[530],6.9698398081175625
y_mis[531],7.217143090377625
y_mis[532],8.122265137399374
y_mis[533],8.401370157677
y_mis[534],7.94011025277625
y_mis[535],7.659477033150813
y_mis[536],7.396169181779813
y_mis[537],3.76620430106
y_mis[538],5.147813985547063
y_mis[539],5.038183329807563
y_mis[540],5.038813039214062
y_mis[541],6.095294485946568
y_mis[542],0.59243649161375
y_mis[543],0.26674123728
y_mis[544],0.2330269002046875
y_mis[545],0.098120791468
y_mis[546],0.1454237907411875
y_mis[547],0.43044390841711877
y_mis[548],1.075420488754375
y_mis[549],1.105552038532375
y_mis[550],1.0479354824506875
y_mis[551],0.81354801119225
y_mis[552],2.029916811725
y_mis[553],2.482647073789125
y_mis[554],56.796393125
y_mis[555],35.244183869375
y_mis[556],34.35080001375
y_mis[557],29.005750561875
y_mis[558],35.245637245
y_mis[559],33.0620289645
y_mis[560],32.62472922875
y_mis[561],38.417277475
y_mis[562],39.26439316375
y_mis[563],83.92384493125
y_mis[564],70.0358481
y_mis[565],78.51705638125
y_mis[566],70.368152075
y_mis[567],71.59659864375
y_mis[568],66.574755325
y_mis[569],55.42556043125
y_mis[570],8.809896374525312
y_mis[571],6.43889111254625
y_mis[572],7.220611619365062
y_mis[573],10.868263627705
y_mis[574],7.12302776844375
y_mis[575],7.636990285599375
y_mis[576],5.403252365713125
y_mis[577],18.1657138253325
y_mis[578],16.435567002063124
y_mis[579],11.468708569881874
y_mis[580],16.913658471166876
y_mis[581],15.724985151795625
y_mis[582],14.897233687829376
y_mis[583],33.088030166875
y_mis[584],19.934150714325
y_mis[585],31.311924231875
y_mis[586],20.09281313324
y_mis[587],21.059140350125
y_mis[588],22.8750257765375
y_mis[589],25.0954497539625
y_mis[590],33.3107071732125
y_mis[591],40.1863911625
y_mis[592],39.74887781875
y_mis[593],38.6032315575
y_mis[594],36.894008365625
y_mis[595],36.1138853210625
y_mis[596],38.2183255075
y_mis[597],31.62586203230625
y_mis[598],31.891583137625
y_mis[599],55.472978
y_mis[600],56.18119555625
y_mis[601],56.45682111875
y_mis[602],46.1647292375
y_mis[603],38.432342725
y_mis[604],46.65631795625
y_mis[605],46.80648400625
y_mis[606],47.0389572125
y_mis[607],49.6859910125
y_mis[608],49.1131592125
y_mis[609],6.296636630925312
y_mis[610],0.2993206148025
y_mis[611],0.2855033585225
y_mis[612],0.117037717355625
y_mis[613],-0.015253438134687502
y_mis[614],0.055262764471999994
y_mis[615],0.16534200700519375
y_mis[616],46.18171884375
y_mis[617],34.509604901875
y_mis[618],39.51023088125
y_mis[619],36.475980356875
y_mis[620],37.850635356875
y_mis[621],36.84349421625
y_mis[622],6.227986272217812
y_mis[623],7.239943165893788
y_mis[624],32.65765027625
y_mis[625],22.12668033281875
y_mis[626],22.944541959339375
y_mis[627],17.40294664238125
y_mis[628],13.225551963075
y_mis[629],14.0900327301625
y_mis[630],11.629627162993126
y_mis[631],35.5796177535
y_mis[632],56.2215031625
y_mis[633],45.69183945625
y_mis[634],61.162034675
y_mis[635],60.945087175
y_mis[636],22.8971223649375
y_mis[637],14.962759220503688
y_mis[638],8.3819900021325
y_mis[639],6.70940321835125
y_mis[640],6.6412642044251875
y_mis[641],6.840597771475625
y_mis[642],42.2210487425
y_mis[643],42.1617572125
y_mis[644],1.7224418553539937
y_mis[645],2.88247734690475
y_mis[646],3.004574886460875
y_mis[647],3.6040403983145626
y_mis[648],3.4630511317001873
y_mis[649],29.674054678125
y_mis[650],21.987018619866873
y_mis[651],36.16932374125
y_mis[652],35.120083695
y_mis[653],39.01273478125
y_mis[654],25.8408860225
y_mis[655],24.3042175439375
y_mis[656],44.7005731875
y_mis[657],55.8312887625
y_mis[658],60.49049555625
y_mis[659],59.8358770375
y_mis[660],59.3636587125
y_mis[661],59.0423908
y_mis[662],58.13862006875
y_mis[663],56.6021677375
y_mis[664],62.63084345625
y_mis[665],62.51099184375
y_mis[666],51.5249847
y_mis[667],24.3907103124625
y_mis[668],35.95260734375
y_mis[669],35.484532731875
y_mis[670],35.21269396625
y_mis[671],47.70471904375
y_mis[672],31.1160036106875
y_mis[673],47.29377390625
y_mis[674],42.9417163375
y_mis[675],44.027616181249996
y_mis[676],38.4596265375
y_mis[677],38.2783902825
y_mis[678],34.846408224375
y_mis[679],34.05272243875
y_mis[680],35.0789417703125
y_mis[681],93.01504215625
y_mis[682],92.16333386875
y_mis[683],93.60690303125
y_mis[684],92.9963972
y_mis[685],37.305349285
y_mis[686],37.25131808875
y_mis[687],24.5602871658875
y_mis[688],29.8428752725
y_mis[689],35.55328969875
y_mis[690],36.51363530375
y_mis[691],36.9710781425
y_mis[692],37.7576039375
y_mis[693],15.45781354536875
y_mis[694],17.35939877513531
y_mis[695],14.73531772370125
y_mis[696],12.986957901778124
y_mis[697],14.05559351880125
y_mis[698],0.11205595152875
y_mis[699],0.28868450693124376
y_mis[700],0.3728591683917625
y_mis[701],0.4748943830733125
y_mis[702],50.1754162125
y_mis[703],46.14528149375
y_mis[704],46.12756268125
y_mis[705],35.15302480088125
y_mis[706],31.29702961625
y_mis[707],29.4699722511875
y_mis[708],30.09881407525
y_mis[709],58.9497039
y_mis[710],57.52046980625
y_mis[711],14.67176272678
y_mis[712],10.351031843930697
y_mis[713],12.75293434767625
y_mis[714],11.025021001325563
y_mis[715],10.99909745282875
y_mis[716],10.869616962967376
y_mis[717],10.93468153707725
y_mis[718],48.94187291875
y_mis[719],47.85203490625
y_mis[720],45.68489181875
y_mis[721],47.40391059375
y_mis[722],46.42489628125
y_mis[723],47.568650725
y_mis[724],43.54583344375
y_mis[725],45.19761254375
y_mis[726],42.5537397125
y_mis[727],35.82539953
y_mis[728],40.21636263125
y_mis[729],22.31546975885
y_mis[730],76.103357175
y_mis[731],55.63352275
y_mis[732],60.0341829625
y_mis[733],59.5992642625
y_mis[734],65.33966144375
y_mis[735],46.7856165
y_mis[736],39.013003325
y_mis[737],39.6961899625
y_mis[738],40.682056353125
y_mis[739],36.7071210990625
y_mis[740],36.7162384525
y_mis[741],36.8111690975
y_mis[742],37.23622245
y_mis[743],37.91883379375
y_mis[744],39.334000403125
y_mis[745],39.208443811875
y_mis[746],37.72835507875
y_mis[747],37.095440436875
y_mis[748],35.529845103125
y_mis[749],33.73174199875
y_mis[750],32.930017064375
y_mis[751],32.65184937125
y_mis[752],32.3757454296875
y_mis[753],32.294881130625
y_mis[754],21.44811641625
y_mis[755],22.684403354040626
y_mis[756],20.16548681279375
y_mis[757],21.58385732554375
y_mis[758],19.258390354705625
y_mis[759],20.135771248475
y_mis[760],20.4244019471125
y_mis[761],45.74314385
y_mis[762],14.64057208056375
y_mis[763],12.045463820578313
y_mis[764],15.4964693419625
y_mis[765],13.78052129308
y_mis[766],13.907333556150625
y_mis[767],14.956461850072813
y_mis[768],36.374430828125
y_mis[769],13.1818212247275
y_mis[770],12.521456084968126
y_mis[771],12.811449591653124
y_mis[772],12.932580192843124
y_mis[773],12.89418092322375
y_mis[774],13.089316830023124
y_mis[775],13.135121701933313
y_mis[776],12.910944945660624
y_mis[777],12.62664172771125
y_mis[778],56.16418336875
y_mis[779],58.51997825625
y_mis[780],59.76579289375
y_mis[781],65.28041580625
y_mis[782],63.16129910625
y_mis[783],1.3012133783875
y_mis[784],0.79570413307325
y_mis[785],1.0253430156905
y_mis[786],0.7753716382349375
y_mis[787],5.014627379940875
y_mis[788],5.00415415932375
y_mis[789],2.8890838414975
y_mis[790],2.9651545457738124
y_mis[791],2.6113721323421624
y_mis[792],2.0670931222433127
y_mis[793],47.81290726875
y_mis[794],44.2491163125
y_mis[795],49.1431284
y_mis[796],56.37432845
y_mis[797],35.164811766875
y_mis[798],27.6517014425
y_mis[799],32.3702734101875
y_mis[800],32.1443384254375
y_mis[801],31.370274993125
y_mis[802],33.666581325
y_mis[803],0.2165858485569375
y_mis[804],0.2832265578350625
y_mis[805],0.453060580193
y_mis[806],0.7857313351025
y_mis[807],0.6173243689927688
y_mis[808],1.3469018373491874
y_mis[809],1.2669736291570626
y_mis[810],1.2599322609031876
y_mis[811],2.0719343215585626
y_mis[812],2.0855167519573126
y_mis[813],42.29923083125
y_mis[814],2.133631742556344
y_mis[815],9.82991249811875
y_mis[816],10.140443073590188
y_mis[817],5.6715730716189885
y_mis[818],12.22592843519975
y_mis[819],7.64787443261325
y_mis[820],7.611894470830812
y_mis[821],9.121851069865
y_mis[822],8.078380268487937
y_mis[823],6.393193193095744
y_mis[824],4.727912241036875
y_mis[825],7.617766459695244
y_mis[826],7.25071298719625
y_mis[827],7.111331829941875
y_mis[828],20.54591436029375
y_mis[829],23.6923140108
y_mis[830],27.500332463125
y_mis[831],22.76994773275
y_mis[832],24.433005838555
y_mis[833],39.76457074375
y_mis[834],36.275653983125
beta,38.463896
s_raw[1],-0.564294779503
s_raw[2],0.30463352509020625
s_raw[3],0.5190631186686875
s_raw[4],-0.5644836698434
s_raw[5],-0.6190950268991863
s_raw[6],1.41099966967
s_raw[7],-0.2601002690165125
s_raw[8],-0.896859477745175
s_raw[9],0.1484907336158125
s_raw[10],-0.5654296515118062
s_raw[11],0.33157458779316873
s_raw[12],0.9255607431047375
s_raw[13],-1.56963357886625
s_raw[14],-0.02388966135951875
s_raw[15],1.085010645401719
s_raw[16],-0.7909129944538125
s_raw[17],-0.03386298927141875
s_raw[18],0.5066462029823126
s_raw[19],0.568632495948125
s_raw[20],-0.11428046029114375
s_raw[21],-0.11891588363790626
s_raw[22],-0.27706448730894373
s_raw[23],-0.513642736606875
s_raw[24],0.06144416848745
s_raw[25],0.7555862092338125
s_raw[26],-1.1945800007423124
s_raw[27],-1.528758385235
s_raw[28],-0.9429306959819063
s_raw[29],-0.8810708773211875
s_raw[30],-0.101335106157075
s_raw[31],0.09785258528981874
s_raw[32],1.737207821624375
s_raw[33],-0.29855812423975625
s_raw[34],-0.4026713950404813
s_raw[35],0.3899780147512625
s_raw[36],-0.5988859000838438
s_raw[37],1.0854603314034375
s_raw[38],-0.2818151114907431
s_raw[39],-1.045677731562075
s_raw[40],0.045823235701025
s_raw[41],-1.285551528835625
s_raw[42],-0.8083835440581875
s_raw[43],0.4465800112765625
s_raw[44],0.3915424657869375
s_raw[45],0.00309979044681875
s_raw[46],0.1388601971399625
s_raw[47],1.021097533228
s_raw[48],-0.6227604405524437
s_raw[49],-0.1058983878141625
s_raw[50],-0.7635682662555
s_raw[51],-1.5225250353725
s_raw[52],-1.3462141963908125
s_raw[53],-1.26990364843
s_raw[54],-1.75983509163875
s_raw[55],-1.475447216411375
s_raw[56],0.5349175581138937
s_raw[57],-0.3900898127156875
s_raw[58],1.5393377558488557
s_raw[59],1.7677166677858063
s_raw[60],-0.2873364747165
s_raw[61],0.27140821257366876
s_raw[62],0.32734205948289374
s_raw[63],1.122041335784375
s_raw[64],-0.43902324114358127
s_raw[65],-0.3997991946092
s_raw[66],-0.982673917847
s_raw[67],0.5528333636690375
s_raw[68],-0.5959379229211063
s_raw[69],-0.463832221027125
s_raw[70],-1.086209046528625
s_raw[71],-0.11692534438075
s_raw[72],1.076176447698375
s_raw[73],0.433574248344175
s_raw[74],1.09506819893625
s_raw[75],-0.9199794375424375
s_raw[76],0.2715092794702625
s_raw[77],0.333116613905375
s_raw[78],0.09414328257509375
s_raw[79],1.10645043827825
s_raw[80],0.11649884605275125
s_raw[81],0.20641592188390875
s_raw[82],1.780299986655625
s_raw[83],0.4681723632716125
s_raw[84],-0.946238045593
s_raw[85],1.2879063341786414
s_raw[86],0.7777648343990625
s_raw[87],0.8888290620345313
s_raw[88],-0.10926997687366563
s_raw[89],-0.2620364325587875
s_raw[90],-1.6237101395365625
s_raw[91],1.4494821208008124
s_raw[92],0.2347105298745875
s_raw[93],0.1296162306171875
s_raw[94],-0.0774516549746875
s_raw[95],1.1542855049951437
s_raw[96],0.23855229492295188
s_raw[97],0.19996239213853126
s_raw[98],-0.2851250881442787
s_raw[99],0.4678358903725
s_raw[100],0.400997048781075
s_raw[101],1.85094392961875
psi_s,14.36574052875
b_raw[1],-0.9864753775
b_raw[2],0.03140242768234375
b_raw[3],0.4380753876700375
b_raw[4],-0.7299595248125
b_raw[5],1.01731826875
b_raw[6],-1.431878324375
b_raw[7],-1.22228180225
b_raw[8],-0.3281612858875
b_raw[9],-1.405370894625
b_raw[10],-0.43065377610591876
b_raw[11],-1.7302348238125
b_raw[12],-0.5277074275721
b_raw[13],-0.04909359396440625
